Edge Type,Source Vertex ID,Source Vertex Type,Target Vertex ID,Target Vertex Type
product_ancestry,51f20fc013c9c908acfa3646bf026f10,Product,da2d05c106c3b489f4d7fd704a2e0c16,Product
product_ancestry,51f20fc013c9c908acfa3646bf026f10,Product,1d5307922275f59e0ea012f104b51994,Product
product_ancestry,51f20fc013c9c908acfa3646bf026f10,Product,30c248b44aaf94c06eb3c82d24601237,Product
product_ancestry,51f20fc013c9c908acfa3646bf026f10,Product,e860e20adbd0ea32c0b1340a5fcd94a2,Product
product_ancestry,51f20fc013c9c908acfa3646bf026f10,Product,ded7c5943ed93d74be8e9e91828725fd,Product
product_ancestry,51f20fc013c9c908acfa3646bf026f10,Product,c987e57f21f96a33d7a6a50728ce2a9d,Product
